nullme,UK STERLING 3M DEPOSIT (FT/RFV) - MIDDLE RATE,JAPANESE YEN 3M DEPOSIT (FT/RFV) - MIDDLE RATE,SWISS 3 MONTH LIBOR (SNB) - MIDDLE RATE,EURONIA OVERNIGHT AVG. (LDN:WMBA) - MIDDLE RATE
1999-02-24,0.053593,0.0014065,0.0127667,0.03125
1999-02-25,0.053906,0.002969,0.0126167,0.031064
1999-02-26,0.053281,0.001719,0.0126167,0.031089
1999-03-01,0.054219,0.001719,0.0128,0.031147
1999-03-02,0.053593,0.001719,0.0138,0.031065
1999-03-03,0.054219,0.0014065,0.0139167,0.030696
1999-03-04,0.054219,0.001875,0.0138417,0.030564
1999-03-05,0.053906,0.000781,0.0137417,0.03041
1999-03-08,0.053593,0.001563,0.0137333,0.030274
1999-03-09,0.053593,0.0014065,0.0137833,0.030232
1999-03-10,0.053906,0.002031,0.0135333,0.030103
1999-03-11,0.05375,0.0014065,0.0130833,0.029941
1999-03-12,0.053437,0.0014065,0.0128833,0.029237
1999-03-15,0.052968,0.0014065,0.0128,0.028818
1999-03-16,0.05375,0.0014065,0.0128333,0.02888
1999-03-17,0.053281,0.0014065,0.01285,0.029886
1999-03-18,0.052656,0.0014065,0.01285,0.029566
1999-03-19,0.052969,0.0014065,0.0129833,0.027181
1999-03-22,0.052969,0.0014065,0.0116833,0.021527
1999-03-23,0.052656,0.0014065,0.0131167,0.024052
1999-03-24,0.0525,0.0014065,0.0125333,0.029751
1999-03-25,0.052031,0.0014065,0.0125,0.029805
1999-03-26,0.0525,0.0014065,0.0124833,0.029854
1999-03-29,0.052188,0.0014065,0.0124667,0.029855
1999-03-30,0.0525,0.001719,0.0125,0.029812
1999-03-31,0.051875,0.001563,0.0124833,0.029865
1999-04-01,0.051719,0.001875,0.0123417,0.029774
1999-04-02,0.051719,0.001875,0.0123417,0.029774
1999-04-05,0.051719,0.001875,0.0123417,0.029774
1999-04-06,0.051406,0.0014065,0.0121167,0.029782
1999-04-07,0.051875,0.0014065,0.0121167,0.030528
1999-04-08,0.052656,0.00125,0.01205,0.031289
1999-04-09,0.051718,0.0014065,0.0094,0.028007
1999-04-12,0.0525,0.0010935,0.0099,0.0277
1999-04-13,0.052813,0.000781,0.0103,0.027432
1999-04-14,0.0525,0.00125,0.0102333,0.025994
1999-04-15,0.0525,0.0010935,0.0099833,0.025753
1999-04-16,0.052187,0.00125,0.0096646,0.02553
1999-04-19,0.0525,0.0010935,0.00965,0.025207
1999-04-20,0.052813,0.000781,0.0096,0.024685
1999-04-21,0.052187,0.00125,0.0095583,0.024628
1999-04-22,0.0525,0.0010935,0.00945,0.024656
1999-04-23,0.052969,0.001094,0.0097167,0.029019
1999-04-26,0.052813,0.0010935,0.0099833,0.025231
1999-04-27,0.052656,0.0010935,0.0101,0.025253
1999-04-28,0.0525,0.000781,0.0101833,0.025167
1999-04-29,0.052656,0.000781,0.0099333,0.025196
1999-04-30,0.052031,0.000781,0.0099333,0.025367
1999-05-03,0.052031,0.000781,0.0099333,0.025367
1999-05-04,0.052031,0.000781,0.0101167,0.025126
1999-05-05,0.052031,0.000781,0.0098,0.025019
1999-05-06,0.0525,0.000781,0.0097417,0.025012
1999-05-07,0.0525,0.0010935,0.0099,0.025034
1999-05-10,0.052343,0.000781,0.010125,0.025043
1999-05-11,0.052813,0.000781,0.0107667,0.025089
1999-05-12,0.052187,0.000781,0.0102667,0.025042
1999-05-13,0.053125,0.000781,0.0101,0.025098
1999-05-14,0.052343,0.000781,0.01,0.025091
1999-05-17,0.052813,0.000781,0.0103354,0.025132
1999-05-18,0.053281,0.0004685,0.0103,0.025261
1999-05-19,0.0525,0.000781,0.0104188,0.026433
1999-05-20,0.053125,0.0004685,0.0102688,0.030278
1999-05-21,0.05375,0.0004685,0.0103,0.026152
1999-05-24,0.0525,0.0004685,0.0102833,0.025359
1999-05-25,0.0525,0.0004685,0.0101667,0.02531
1999-05-26,0.0525,0.000781,0.0101667,0.025169
1999-05-27,0.052656,0.000781,0.01025,0.025098
1999-05-28,0.0525,0.00078125,0.0102333,0.02515
1999-05-31,0.052656,0.0009375,0.0102333,0.02515
1999-06-01,0.053437,0.0007815,0.0102833,0.025165
1999-06-02,0.052969,0.0004685,0.0106167,0.025178
1999-06-03,0.053125,0.000781,0.0104667,0.025207
1999-06-04,0.053125,0.0004685,0.0103854,0.025314
1999-06-07,0.052656,0.000625,0.0103021,0.02533
1999-06-08,0.051875,0.0004685,0.0102667,0.02532
1999-06-09,0.052813,0.0004685,0.0103,0.025279
1999-06-10,0.051563,0.000625,0.0104,0.025317
1999-06-11,0.050937,0.0009375,0.01075,0.025385
1999-06-14,0.050625,0.000781,0.0107333,0.025692
1999-06-15,0.050781,0.000781,0.0107167,0.025457
1999-06-16,0.050625,0.000781,0.0106833,0.025546
1999-06-17,0.050625,0.000781,0.0105833,0.02568
1999-06-18,0.050313,0.000781,0.0105167,0.025965
1999-06-21,0.050625,0.000781,0.01075,0.026712
1999-06-22,0.050781,0.000781,0.0111667,0.026606
1999-06-23,0.050781,0.000781,0.0115667,0.022768
1999-06-24,0.050938,0.000625,0.0118,0.02544
1999-06-25,0.051093,0.000625,0.0121313,0.025634
1999-06-28,0.051093,0.000781,0.0120333,0.025953
1999-06-29,0.051093,0.000781,0.0120167,0.026523
1999-06-30,0.050468,0.000781,0.0122167,0.027719
1999-07-01,0.051406,0.000781,0.0119333,0.025935
1999-07-02,0.05,0.000781,0.0126167,0.025802
1999-07-05,0.050937,0.000781,0.01265,0.025606
1999-07-06,0.050625,0.000781,0.0127167,0.025511
1999-07-07,0.05,0.001094,0.0126167,0.025312
1999-07-08,0.050625,0.001094,0.01265,0.025299
1999-07-09,0.050313,0.000781,0.0125,0.025298
1999-07-12,0.050469,0.000781,0.0124667,0.025354
1999-07-13,0.049687,0.000781,0.0120167,0.025384
1999-07-14,0.050938,0.000781,0.0119,0.025617
1999-07-15,0.050469,0.000781,0.0118,0.025779
1999-07-16,0.050156,0.000781,0.0124333,0.026242
1999-07-19,0.050781,0.000781,0.0122167,0.026299
1999-07-20,0.050937,0.000781,0.0118667,0.026387
1999-07-21,0.05125,0.000781,0.0114667,0.025859
1999-07-22,0.051093,0.000781,0.0114333,0.019741
1999-07-23,0.051563,0.0007815,0.0116167,0.018426
1999-07-26,0.051875,0.000781,0.0116667,0.025591
1999-07-27,0.051093,0.000781,0.01135,0.025708
1999-07-28,0.051406,0.000781,0.0110167,0.025626
1999-07-29,0.051875,0.000781,0.0112,0.025661
1999-07-30,0.052656,0.000781,0.0112333,0.025703
1999-08-02,0.0525,0.000781,0.0115,0.025703
1999-08-03,0.0525,0.000625,0.01175,0.0256
1999-08-04,0.052343,0.000625,0.0117167,0.025334
1999-08-05,0.052969,0.0007815,0.0115667,0.025261
1999-08-06,0.052187,0.000625,0.0114167,0.025293
1999-08-09,0.0525,0.0010935,0.01145,0.025273
1999-08-10,0.052656,0.0007815,0.0114,0.025281
1999-08-11,0.051875,0.000781,0.01125,0.025367
1999-08-12,0.051406,0.0007815,0.0109667,0.025459
1999-08-13,0.051563,0.00078125,0.011,0.025676
1999-08-16,0.052187,0.00078125,0.0110667,0.025661
1999-08-17,0.051093,0.000625,0.0110667,0.025458
1999-08-18,0.051093,0.00078125,0.011,0.02097
1999-08-19,0.051563,0.00078125,0.0112333,0.018132
1999-08-20,0.051406,0.00078125,0.0112667,0.019158
1999-08-23,0.051406,0.0014065,0.0112,0.017958
1999-08-24,0.05125,0.0010935,0.0113667,0.025388
1999-08-25,0.050937,0.0010935,0.01115,0.02549
1999-08-26,0.050937,0.0010935,0.0109667,0.025546
1999-08-27,0.051875,0.0010935,0.01095,0.025471
1999-08-30,0.051719,0.0010935,0.01095,0.025471
1999-08-31,0.052656,0.0010935,0.0109667,0.02552
1999-09-01,0.051406,0.000781,0.0107,0.025514
1999-09-02,0.051406,0.000781,0.0105667,0.025429
1999-09-03,0.050625,0.0010935,0.0102167,0.025258
1999-09-06,0.051563,0.0004685,0.0102333,0.025192
1999-09-07,0.051719,0.000937,0.0103333,0.025139
1999-09-08,0.054375,0.000937,0.0103833,0.025033
1999-09-09,0.054375,0.0014065,0.01045,0.025019
1999-09-10,0.052031,0.000625,0.0105,0.025019
1999-09-13,0.054063,0.000937,0.0108167,0.025016
1999-09-14,0.053593,0.0004685,0.01075,0.025016
1999-09-15,0.053281,0.0010935,0.01085,0.025021
1999-09-16,0.053125,0.0010935,0.0114,0.025001
1999-09-17,0.053125,0.0010935,0.0116333,0.024753
1999-09-20,0.054063,0.0010935,0.0119167,0.019917
1999-09-21,0.053593,0.000625,0.0123667,0.024074
1999-09-22,0.053593,0.000625,0.01205,0.019115
1999-09-23,0.054375,0.000625,0.0121,0.017154
1999-09-24,0.053437,0.000625,0.01205,0.025147
1999-09-27,0.053594,0.000781,0.0121333,0.025128
1999-09-28,0.05375,0.000781,0.0126167,0.025087
1999-09-29,0.058593,0.0014065,0.0192167,0.025189
1999-09-30,0.057656,0.0014065,0.01915,0.025979
1999-10-01,0.05875,0.001719,0.01995,0.02568
1999-10-04,0.06,0.0014065,0.0210167,0.025982
1999-10-05,0.060625,0.0014065,0.02145,0.026081
1999-10-06,0.06,0.0014065,0.0213167,0.026303
1999-10-07,0.059531,0.0023435,0.02185,0.026499
1999-10-08,0.057813,0.000781,0.0217,0.025279
1999-10-11,0.059375,0.001875,0.0217167,0.025289
1999-10-12,0.057813,0.001719,0.0221667,0.025352
1999-10-13,0.059843,0.001875,0.0231833,0.025699
1999-10-14,0.059531,0.002031,0.02335,0.025839
1999-10-15,0.06,0.002031,0.0234333,0.025939
1999-10-18,0.059375,0.002031,0.0232833,0.025479
1999-10-19,0.06,0.001875,0.0231833,0.021057
1999-10-20,0.059375,0.002031,0.0225833,0.02081
1999-10-21,0.056875,0.002031,0.0225,0.018881
1999-10-22,0.058906,0.0023435,0.0218167,0.01707
1999-10-25,0.059531,0.001563,0.0214667,0.025667
1999-10-26,0.059375,0.001875,0.0214333,0.027921
1999-10-27,0.059375,0.002187,0.0207083,0.027338
1999-10-28,0.059531,0.002187,0.0207667,0.026234
1999-10-29,0.058125,0.0014065,0.02045,0.027651
1999-11-01,0.059531,0.002187,0.0205167,0.02773
1999-11-02,0.06,0.003125,0.0216667,0.02858
1999-11-03,0.05875,0.0025,0.02285,0.029741
1999-11-04,0.059687,0.001719,0.02265,0.028558
1999-11-05,0.058281,0.002187,0.02155,0.02943
1999-11-08,0.058281,0.0023435,0.0211333,0.028993
1999-11-09,0.057343,0.0023435,0.02065,0.028932
1999-11-10,0.057343,0.0023435,0.0204167,0.028965
1999-11-11,0.056875,0.0023435,0.0205,0.029133
1999-11-12,0.055938,0.002969,0.02045,0.029696
1999-11-15,0.056406,0.003281,0.0202167,0.030021
1999-11-16,0.0575,0.002813,0.0202667,0.030067
1999-11-17,0.057187,0.002813,0.0204167,0.029048
1999-11-18,0.057813,0.002813,0.0206167,0.026479
1999-11-19,0.05625,0.002813,0.0205833,0.027388
1999-11-22,0.05625,0.002969,0.0205667,0.026829
1999-11-23,0.057343,0.002813,0.02,0.029934
1999-11-24,0.057813,0.002969,0.0194167,0.030338
1999-11-25,0.057969,0.0025,0.0188167,0.030347
1999-11-26,0.058438,0.00296875,0.01855,0.0303
1999-11-29,0.05875,0.00171875,0.01855,0.030348
1999-11-30,0.059844,0.00328125,0.0186167,0.031487
1999-12-01,0.058906,0.00328125,0.0185917,0.030703
1999-12-02,0.058906,0.00328125,0.0188667,0.030559
1999-12-03,0.060313,0.00328125,0.0204333,0.030324
1999-12-06,0.059531,0.00203125,0.0206167,0.03038
1999-12-07,0.059375,0.00234375,0.0200333,0.030542
1999-12-08,0.059219,0.0025,0.0205833,0.030358
1999-12-09,0.058906,0.0021875,0.0200667,0.030146
1999-12-10,0.06,0.00171875,0.0195167,0.029921
1999-12-13,0.058906,0.00328125,0.0183667,0.029692
1999-12-14,0.059063,0.001875,0.0192667,0.029591
1999-12-15,0.059688,0.00265625,0.0199167,0.030135
1999-12-16,0.058594,0.004375,0.0200667,0.030437
1999-12-17,0.059219,0.004375,0.0204833,0.030559
1999-12-20,0.058906,0.004375,0.0208,0.029729
1999-12-21,0.058594,0.004375,0.0208167,0.028543
1999-12-22,0.06,0.004375,0.0209833,0.02804
1999-12-23,0.06,0.00703125,0.0211167,0.029623
1999-12-24,0.059844,0.00703125,0.0212,0.030671
1999-12-27,0.061094,0.006875,0.0212,0.030671
1999-12-28,0.059844,0.00546875,0.0212,0.030671
1999-12-29,0.059219,0.00265625,0.0186333,0.030233
1999-12-30,0.060156,0.00203125,0.0184667,0.035612
1999-12-31,0.060156,0.00203125,0.0184667,0.035612
2000-01-03,0.06,0.00109375,0.0184667,0.035612
2000-01-04,0.06,0.00109375,0.0181,0.030031
2000-01-05,0.06,0.00203125,0.01725,0.029919
2000-01-06,0.060469,0.00125,0.0172833,0.02895
2000-01-07,0.060781,0.00171875,0.0175333,0.028712
2000-01-10,0.060781,0.00171875,0.0178,0.02965
2000-01-11,0.060313,0.00171875,0.0177167,0.030039
2000-01-12,0.060469,0.00109375,0.0175167,0.030577
2000-01-13,0.060156,0.00140625,0.0176167,0.030248
2000-01-14,0.059375,0.00140625,0.01765,0.030196
2000-01-17,0.06,0.00125,0.0178833,0.030027
2000-01-18,0.060313,0.00140625,0.0183,0.029801
2000-01-19,0.060625,0.00125,0.0181,0.028324
2000-01-20,0.060781,0.00140625,0.0184333,0.029372
2000-01-21,0.06125,0.00140625,0.0189333,0.030751
2000-01-24,0.060469,0.00140625,0.0193,0.030983
2000-01-25,0.06125,0.00140625,0.0191833,0.030787
2000-01-26,0.060313,0.00140625,0.0191167,0.030518
2000-01-27,0.060781,0.00140625,0.0193333,0.030859
2000-01-28,0.061563,0.0009375,0.0201667,0.032915
2000-01-31,0.061563,0.00140625,0.0213167,0.032865
2000-02-01,0.061875,0.00140625,0.02125,0.032509
2000-02-02,0.060781,0.00140625,0.0211167,0.031609
2000-02-03,0.060781,0.00140625,0.0212167,0.03162
2000-02-04,0.06125,0.00140625,0.0226833,0.032466
2000-02-07,0.061406,0.00140625,0.02295,0.03232
2000-02-08,0.061406,0.00140625,0.0228,0.032298
2000-02-09,0.062188,0.00125,0.0227667,0.032323
2000-02-10,0.061406,0.00125,0.0228,0.032337
2000-02-11,0.061406,0.00125,0.0227333,0.032432
2000-02-14,0.061094,0.00140625,0.0226833,0.032463
2000-02-15,0.061406,0.00140625,0.0235667,0.032402
2000-02-16,0.061563,0.00078125,0.02565,0.032422
2000-02-17,0.062031,0.00078125,0.0244167,0.032138
2000-02-18,0.059844,0.00125,0.0247,0.031887
2000-02-21,0.06125,0.00125,0.0244,0.031904
2000-02-22,0.061094,0.00140625,0.0238,0.032051
2000-02-23,0.061875,0.00125,0.0236,0.034614
2000-02-24,0.06125,0.00140625,0.0236,0.033966
2000-02-25,0.062031,0.00140625,0.02445,0.033327
2000-02-28,0.062188,0.0009375,0.02565,0.033613
2000-02-29,0.062188,0.00078125,0.0244167,0.034485
2000-03-01,0.061406,0.00125,0.024,0.033694
2000-03-02,0.062188,0.00078125,0.0248167,0.03335
2000-03-03,0.061875,0.00078125,0.02425,0.032694
2000-03-06,0.061719,0.00078125,0.0238,0.032761
2000-03-07,0.061875,0.001875,0.0237,0.033065
2000-03-08,0.062031,0.001875,0.0238333,0.033422
2000-03-09,0.06125,0.00125,0.0242,0.034625
2000-03-10,0.061719,0.001875,0.0252333,0.035172
2000-03-13,0.061563,0.00140625,0.0255667,0.035308
2000-03-14,0.061563,0.00125,0.0259667,0.035226
2000-03-15,0.061094,0.00140625,0.0255167,0.034919
2000-03-16,0.061094,0.00125,0.02555,0.03471
2000-03-17,0.061719,0.00234375,0.0255667,0.034799
2000-03-20,0.061406,0.00234375,0.0252333,0.034701
2000-03-21,0.062031,0.00109375,0.0248833,0.034759
2000-03-22,0.061563,0.001875,0.0249833,0.035198
2000-03-23,0.061563,0.001875,0.0256833,0.038577
2000-03-24,0.061406,0.00234375,0.0285,0.035786
2000-03-27,0.061406,0.0021875,0.0283167,0.035855
2000-03-28,0.061094,0.00125,0.029,0.035873
2000-03-29,0.061406,0.001875,0.029,0.036043
2000-03-30,0.061563,0.001875,0.0287667,0.037055
2000-03-31,0.062188,0.00171875,0.02855,0.037392
2000-04-03,0.062188,0.00171875,0.0289667,0.035959
2000-04-04,0.062031,0.00140625,0.0288833,0.035798
2000-04-05,0.062188,0.001875,0.0281667,0.035728
2000-04-06,0.061719,0.001875,0.0279333,0.035689
2000-04-07,0.062031,0.00171875,0.0280167,0.035732
2000-04-10,0.062031,0.00171875,0.0281167,0.035842
2000-04-11,0.061406,0.00171875,0.0283833,0.036321
2000-04-12,0.062188,0.00109375,0.029,0.037269
2000-04-13,0.061875,0.00171875,0.02895,0.036732
2000-04-14,0.061875,0.00171875,0.0288667,0.035997
2000-04-17,0.061875,0.00109375,0.0284833,0.036458
2000-04-18,0.061875,0.00078125,0.0289667,0.037972
2000-04-19,0.062031,0.00078125,0.0292667,0.038145
2000-04-20,0.0625,0.00078125,0.0296333,0.033623
2000-04-21,0.0625,0.00078125,0.0296333,0.033623
2000-04-24,0.0625,0.00078125,0.0296333,0.033623
2000-04-25,0.0625,0.00078125,0.0299667,0.038093
2000-04-26,0.062344,0.00078125,0.0311833,0.039174
2000-04-27,0.061875,0.00078125,0.03135,0.038181
2000-04-28,0.062031,0.00171875,0.0324333,0.039232
2000-05-01,0.062031,0.00171875,0.0324333,0.039232
2000-05-02,0.062813,0.00078125,0.0322167,0.03898
2000-05-03,0.063125,0.00109375,0.03195,0.039097
2000-05-04,0.062344,0.00171875,0.031,0.039445
2000-05-05,0.0625,0.00171875,0.0309833,0.040277
2000-05-08,0.061875,0.00171875,0.0306167,0.039903
2000-05-09,0.062656,0.00078125,0.0306833,0.039903
2000-05-10,0.062969,0.00078125,0.03115,0.039607
2000-05-11,0.061875,0.00171875,0.0316333,0.039191
2000-05-12,0.062188,0.00078125,0.0315833,0.038907
2000-05-15,0.062344,0.00109375,0.0308833,0.039312
2000-05-16,0.062031,0.00078125,0.0312333,0.039726
2000-05-17,0.062656,0.00078125,0.032,0.040832
2000-05-18,0.061406,0.00078125,0.0314333,0.040218
2000-05-19,0.062188,0.00078125,0.0310667,0.037931
2000-05-22,0.061719,0.00109375,0.0315,0.035029
2000-05-23,0.061719,0.00078125,0.0311333,0.028773
2000-05-24,0.061719,0.00078125,0.0309667,0.040518
2000-05-25,0.061406,0.00078125,0.03145,0.040277
2000-05-26,0.061719,0.00078125,0.0311333,0.040014
2000-05-29,0.061875,0.00078125,0.0311333,0.040014
2000-05-30,0.062344,0.00109375,0.0308,0.040707
2000-05-31,0.062031,0.000625,0.0316,0.041973
2000-06-01,0.061875,0.00078125,0.0316167,0.041454
2000-06-02,0.061563,0.00140625,0.0315833,0.04142
2000-06-05,0.061094,0.00078125,0.0315,0.041538
2000-06-06,0.061406,0.00140625,0.0314667,0.041357
2000-06-07,0.061719,0.00140625,0.0311333,0.040567
2000-06-08,0.061094,0.00125,0.0313333,0.040833
2000-06-09,0.061563,0.00109375,0.0330833,0.043237
2000-06-12,0.061875,0.00140625,0.0332667,0.043541
2000-06-13,0.061719,0.00140625,0.0335333,0.043383
2000-06-14,0.061094,0.00140625,0.0338667,0.042993
2000-06-15,0.060781,0.00171875,0.034,0.042494
2000-06-16,0.061563,0.00171875,0.0335,0.042242
2000-06-19,0.06125,0.00140625,0.0335167,0.042033
2000-06-20,0.061094,0.00140625,0.0342333,0.041855
2000-06-21,0.061094,0.00140625,0.0345333,0.044054
2000-06-22,0.061563,0.00140625,0.0344833,0.041708
2000-06-23,0.06125,0.00171875,0.0344667,0.042666
2000-06-26,0.061719,0.00140625,0.0343667,0.044289
2000-06-27,0.061563,0.00171875,0.0342167,0.044096
2000-06-28,0.061719,0.00171875,0.0335667,0.043694
2000-06-29,0.061094,0.00203125,0.0340667,0.043154
2000-06-30,0.061719,0.0021875,0.0339667,0.047635
2000-07-03,0.061406,0.00296875,0.0340833,0.043236
2000-07-04,0.061406,0.00296875,0.0343,0.04304
2000-07-05,0.060625,0.00296875,0.0344167,0.043169
2000-07-06,0.061094,0.00296875,0.0341,0.043071
2000-07-07,0.060625,0.00296875,0.034,0.043075
2000-07-10,0.060781,0.00296875,0.0340167,0.043104
2000-07-11,0.060938,0.00328125,0.0341333,0.043063
